timestamp,pos_x,pos_y,pos_z,roll,pitch,yaw,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,baro_altitude,lidar_min_range,cmd_vx,cmd_vy,cmd_vz,throttle,wind_active,wind_x,wind_y,wind_z,wind_reason,weather,air_density,sensor_noise
2026-01-24T14:00:54.672281,-104.2684479,-137.3801422,-4.885048866,-0.005426765,-0.004646634,-2.126970927,-0.516014397,-2.331389427,-0.021374093,0.000815236,0.000184129,-2.48E-08,-0.03303666,-0.004464913,-9.806988716,0.000815236,0.000184129,-2.48E-08,128.629837,8.781461214,-0.582172534,-2.339059069,-0.02396443,0.964215451,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:54.782600,-104.3072968,-137.5548553,-4.886655807,-0.005523013,-0.004658326,-2.126970991,-0.520216644,-2.329886675,-0.02140596,0.000803304,0.000262911,-2.79E-08,-0.033061553,-0.004418498,-9.806891441,0.000803304,0.000262911,-2.79E-08,128.1676788,8.781461214,-0.587180351,-2.337164052,-0.023983749,0.963966123,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:54.891261,-104.3511963,-137.7505341,-4.888458252,-0.005617438,-0.004666867,-2.126971208,-0.524995327,-2.328167915,-0.021436568,0.000185314,0.000268488,-2.36E-08,-0.033092245,-0.00434436,-9.806792259,0.000185314,0.000268488,-2.36E-08,128.2284088,8.791863912,-0.592892348,-2.334987577,-0.02400566,0.963681656,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:54.998743,-104.4018631,-137.9739838,-4.890518188,-0.005726526,-0.004675382,-2.126971282,-0.530543923,-2.326157331,-0.021469733,0.000220573,0.000226417,-3.29E-08,-0.03312964,-0.004276509,-9.806684494,0.000220573,0.000226417,-3.29E-08,128.1174927,8.791863912,-0.59954892,-2.33243097,-0.024031468,0.963350042,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:55.107833,-104.4386139,-138.1343689,-4.891998768,-0.005840019,-0.004690128,-2.126971264,-0.534574628,-2.324686766,-0.02150338,0.001245507,0.000183028,-3.68E-08,-0.033157334,-0.004262342,-9.807064056,0.001245507,0.000183028,-3.68E-08,127.7504044,8.798426717,-0.604413545,-2.330548802,-0.024050355,0.963107626,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:55.218122,-104.4804993,-138.3156738,-4.893674374,-0.005942846,-0.004701451,-2.126971516,-0.539214909,-2.322984695,-0.02153907,0.000594281,0.000276288,-4.37E-08,-0.033183366,-0.004196316,-9.806892395,0.000594281,0.000276288,-4.37E-08,128.1122131,8.798426717,-0.610013489,-2.328367665,-0.024072083,0.962828492,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:55.326955,-104.5194702,-138.4829254,-4.89523077,-0.006063198,-0.004714452,-2.126971628,-0.543563068,-2.321379423,-0.021572802,0.000853148,0.000252503,-2.62E-08,-0.033211779,-0.004152349,-9.806978226,0.000853148,0.000252503,-2.62E-08,128.3736725,8.819214194,-0.615276523,-2.326303621,-0.024090466,0.962566078,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:55.436081,-104.5702896,-138.6986237,-4.897241116,-0.006171453,-0.004720592,-2.126971749,-0.549279153,-2.319256067,-0.021605963,-3.63E-05,0.000255083,-2.48E-08,-0.033247013,-0.004058789,-9.80671978,-3.63E-05,0.000255083,-2.48E-08,127.9088593,8.819214194,-0.622191087,-2.323570977,-0.024114583,0.962221209,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:55.546782,-104.618309,-138.9004059,-4.899121761,-0.006297897,-0.004732337,-2.1269719,-0.554708838,-2.317222834,-0.021645028,-0.000169085,0.000225016,-2.24E-08,-0.033282772,-0.003991917,-9.806779861,-0.000222987,0.000217655,-2.01E-08,128.4000702,8.819214194,-0.628815698,-2.320930577,-0.024138267,0.961890687,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:55.655180,-104.6584167,-139.0671387,-4.900678158,-0.006429338,-0.004745819,-2.126972029,-0.559262931,-2.315506458,-0.021680059,0.00106577,0.00020455,-1.86E-08,-0.033310629,-0.003980022,-9.807080269,0.00106577,0.00020455,-1.86E-08,128.1095734,8.823539139,-0.634393369,-2.318690453,-0.024158183,0.961612311,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:55.766712,-104.7005386,-139.2407074,-4.902307034,-0.006556471,-0.004758625,-2.126972072,-0.564096153,-2.313673258,-0.021719618,0.000862474,0.000273797,-1.80E-08,-0.033337388,-0.003926191,-9.80698967,0.000862474,0.000273797,-1.80E-08,127.8692474,8.828650559,-0.640314142,-2.316295481,-0.024177658,0.961316723,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:55.875854,-104.7413177,-139.4073334,-4.903874874,-0.006695066,-0.004771655,-2.126972152,-0.568816185,-2.311870813,-0.021756198,0.000879953,0.00026429,-2.05E-08,-0.03336655,-0.003865924,-9.806977272,0.000670172,0.000283727,-2.06E-08,127.7504044,8.828650559,-0.646116405,-2.313931351,-0.024196128,0.961026964,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:55.985737,-104.7996826,-139.6429138,-4.906095982,-0.006814681,-0.004773701,-2.126972363,-0.575625539,-2.309252977,-0.02178964,0.000383229,0.000287669,-1.04E-08,-0.033405673,-0.003777927,-9.806664467,0.000383229,0.000287669,-1.04E-08,127.9062195,8.828650559,-0.654499114,-2.310485816,-0.024222599,0.960608185,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:56.095875,-104.8465271,-139.8299561,-4.907859802,-0.00696899,-0.004788516,-2.126972608,-0.581115663,-2.307123899,-0.021837121,-6.18E-06,0.000245159,-5.63E-09,-0.033438701,-0.003716167,-9.806976318,-6.18E-06,0.000245159,-5.63E-09,128.2865143,8.830437471,-0.661333592,-2.307650303,-0.024244731,0.960266617,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:56.205167,-104.8903122,-140.0028687,-4.909500122,-0.00713896,-0.004803712,-2.126972633,-0.586298823,-2.305100203,-0.02188101,0.0005023,0.000257123,-1.24E-08,-0.033468734,-0.00367316,-9.807066917,0.0005023,0.000257123,-1.24E-08,128.3657379,8.830437471,-0.667783236,-2.304952685,-0.024263668,0.95994417,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:56.313476,-104.9309311,-140.16185,-4.911013603,-0.007305823,-0.004818518,-2.126972757,-0.591158807,-2.303189993,-0.021922024,0.000959448,0.000225116,-1.85E-08,-0.033497915,-0.003628811,-9.807092667,0.00085231,0.000261443,-1.73E-08,128.442337,8.835402127,-0.67384166,-2.302399375,-0.024280467,0.959641183,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:56.421861,-104.9790649,-140.3483734,-4.912790298,-0.007447136,-0.004826588,-2.126972883,-0.596974909,-2.300888062,-0.021961225,0.000522313,0.000324313,-2.65E-08,-0.033527397,-0.003561393,-9.806947708,0.000522313,0.000324313,-2.65E-08,128.2389832,8.839220844,-0.681107185,-2.29931254,-0.024300949,0.959277702,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:56.532271,-105.036705,-140.5690765,-4.914896011,-0.007631177,-0.004834337,-2.12697296,-0.604013324,-2.298079729,-0.022005528,-0.000114267,0.000254371,-3.67E-08,-0.033569813,-0.00346649,-9.806697845,0.000235749,0.00026936,-3.63E-08,128.3630981,8.839220844,-0.689933893,-2.295525897,-0.024325772,0.958835933,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:56.642222,-105.0803909,-140.7345276,-4.916482449,-0.00779904,-0.004846847,-2.126973055,-0.609364033,-2.295928001,-0.022049541,0.001512967,0.000227495,-4.15E-08,-0.033599395,-0.003455651,-9.80722332,0.00152454,0.000275521,-4.24E-08,127.9986572,8.839220844,-0.696728421,-2.292583665,-0.024343226,0.958495734,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:56.749147,-105.1263123,-140.9065704,-4.918139458,-0.007972212,-0.004858473,-2.126973313,-0.615054429,-2.293622494,-0.022097781,0.001021637,0.000287319,-3.39E-08,-0.033628639,-0.003386763,-9.807161331,0.001021637,0.000287319,-3.39E-08,128.3604584,8.841643918,-0.703950462,-2.28943007,-0.024360266,0.958133997,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:56.857986,-105.1670761,-141.0579681,-4.919597626,-0.008174861,-0.004873121,-2.126973395,-0.620162725,-2.291537523,-0.022143286,0.000985095,0.000187242,-2.93E-08,-0.033659551,-0.003327556,-9.807304382,0.000985095,0.000187242,-2.93E-08,128.4634552,8.845905924,-0.710462589,-2.286563177,-0.024376072,0.957807701,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:56.967123,-105.2288589,-141.2845917,-4.921794415,-0.008361196,-0.004875471,-2.126973618,-0.628013551,-2.288307905,-0.022188745,-0.000119887,0.000308607,-3.25E-08,-0.033696618,-0.003210946,-9.806703568,-0.000119887,0.000308607,-3.25E-08,128.8305511,8.845905924,-0.720465796,-2.282116198,-0.02439703,0.957306264,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:57.076221,-105.2799835,-141.4698944,-4.923596859,-0.00857267,-0.004887869,-2.126973837,-0.634559453,-2.285590172,-0.022245347,-0.000202596,0.00028604,-3.85E-08,-0.033732582,-0.003138845,-9.807015419,-0.000580847,0.000271846,-3.77E-08,128.1755981,8.845905924,-0.72890946,-2.278321598,-0.024413513,0.956882799,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:57.188019,-105.3278198,-141.6411743,-4.925265789,-0.008796657,-0.004899397,-2.126974053,-0.64074564,-2.283000231,-0.022294929,0.000706366,0.000289921,-2.55E-08,-0.033763014,-0.003113772,-9.807256699,0.000706366,0.000289921,-2.55E-08,128.1174927,8.847576682,-0.73691654,-2.274688399,-0.024428984,0.956481057,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:57.293386,-105.3722229,-141.7986755,-4.926805496,-0.009028684,-0.004912433,-2.126974122,-0.646564424,-2.280545712,-0.022348672,0.001006864,0.000261093,-3.67E-08,-0.033793423,-0.00306413,-9.807369232,0.001006864,0.000261093,-3.67E-08,128.5981445,8.847576682,-0.744484724,-2.271223069,-0.024442452,0.95610118,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:57.402533,-105.424881,-141.9832458,-4.928620815,-0.00925047,-0.004919369,-2.126974156,-0.653562903,-2.277568579,-0.022403257,-0.000230059,0.000351717,-3.75E-08,-0.033824544,-0.00296336,-9.807061195,-0.000230059,0.000351717,-3.75E-08,128.1835175,8.852045715,-0.753588782,-2.267014026,-0.024455739,0.955644012,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:57.513463,-105.4900055,-142.2085266,-4.930839539,-0.009523014,-0.004922506,-2.126974088,-0.662335396,-2.273799658,-0.022457371,-1.55E-05,0.000319749,-3.01E-08,-0.033868346,-0.002871308,-9.806743622,-1.55E-05,0.000319749,-3.01E-08,128.3393402,8.852045715,-0.765091138,-2.261632588,-0.024472535,0.955066098,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:57.621860,-105.5359268,-142.3654022,-4.93239069,-0.009782672,-0.004934416,-2.126974006,-0.668560028,-2.27110076,-0.022517851,0.001406753,0.00025957,-3.35E-08,-0.033900216,-0.002857767,-9.807609558,0.001406753,0.00025957,-3.35E-08,128.2125702,8.855340043,-0.77337033,-2.257714931,-0.024483143,0.954649909,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:57.731185,-105.586319,-142.535553,-4.934083462,-0.01004578,-0.00494297,-2.126973964,-0.675507128,-2.268063068,-0.022584122,0.000504271,0.000354164,-3.74E-08,-0.033929087,-0.002774307,-9.807346344,0.000504271,0.000354164,-3.74E-08,128.2548218,8.855340043,-0.782605062,-2.253301228,-0.024491898,0.954185472,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:57.841416,-105.6352005,-142.6987762,-4.935708523,-0.010333615,-0.004951187,-2.126973907,-0.682339668,-2.265049934,-0.022645313,0.000493376,0.000349049,-3.75E-08,-0.033960588,-0.002706106,-9.807435989,0.000493376,0.000349049,-3.75E-08,128.1491852,8.85735561,-0.791742081,-2.248888379,-0.024500741,0.953725726,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:57.950232,-105.6990814,-142.9092712,-4.937819958,-0.010634338,-0.00494947,-2.126973767,-0.691407919,-2.261011362,-0.022708416,-0.001198108,0.000359034,-4.00E-08,-0.034000218,-0.002564972,-9.806903839,-0.001198108,0.000359034,-4.00E-08,127.7609711,8.85735561,-0.803944139,-2.2429237,-0.024507422,0.953111411,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:58.060647,-105.7617111,-143.1125488,-4.939865589,-0.010978906,-0.004951922,-2.126973528,-0.700417936,-2.256953239,-0.022783792,-0.001676248,0.000330363,-4.49E-08,-0.034041457,-0.002467015,-9.806983948,-0.001596073,0.000328806,-4.36E-08,128.1307068,8.85735561,-0.816206964,-2.23684625,-0.024512552,0.952493639,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:00:58.171994,-105.8124084,-143.2749176,-4.941508293,-0.011319311,-0.004957345,-2.126973675,-0.707792997,-2.253597975,-0.022853598,0.000804563,0.000323474,-4.68E-08,-0.034072153,-0.002473001,-9.8078022,0.000804563,0.000323474,-4.68E-08,128.4634552,8.860030966,-1.126371246,-2.231745255,-0.02451391,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:58.279230,-105.8615494,-143.4303436,-4.943183899,-0.021098089,-0.010878256,-2.126877141,-0.717954695,-2.250144243,-0.026710719,-0.06483008,-0.061303794,-0.000104786,-0.03590031,-0.000415232,-9.892356873,-0.069535643,-0.057795417,-0.000104745,128.6245575,8.863756252,-1.136419023,-2.226646121,-0.02447152,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:58.388783,-105.916069,-143.5989532,-4.945394039,-0.028721062,-0.015435354,-2.126771504,-0.737550676,-2.246354103,-0.031910412,-0.074808039,-0.042688888,-0.000117718,-0.035618812,-6.28E-05,-9.865903854,-0.074808039,-0.042688888,-0.000117718,128.3234863,8.863756252,-1.147516055,-2.220949982,-0.024250345,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:58.500877,-105.9930191,-143.8278198,-4.948863506,-0.034191621,-0.018507719,-2.126685495,-0.772096038,-2.240993738,-0.035473775,-0.024406418,-0.016500359,-9.18E-05,-0.035245657,-0.001235738,-9.829360008,-0.024406418,-0.016500359,-9.18E-05,128.4185638,8.863756252,-1.162609119,-2.21309233,-0.023714482,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:58.609065,-106.0567703,-144.00914,-4.951765537,-0.035778369,-0.019259372,-2.126665617,-0.802387059,-2.236575603,-0.035972945,-0.006521924,-0.002659476,-6.75E-05,-0.035198957,-0.001589827,-9.811590195,-0.006521924,-0.002659476,-6.75E-05,128.4819489,8.741261308,-1.174462589,-2.206830311,-0.023186347,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:58.719837,-106.1205292,-144.1834106,-4.954548836,-0.036046514,-0.019161228,-2.126673867,-0.832211554,-2.232141256,-0.035287056,0.006858009,0.005206589,-4.93E-05,-0.035328746,-0.001789488,-9.801010132,0.006858009,0.005206589,-4.93E-05,128.4212036,8.741261308,-1.185705909,-2.200815426,-0.022648613,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:58.828890,-106.1814346,-144.3439789,-4.957048893,-0.035595551,-0.018643668,-2.126695344,-0.859504104,-2.227890968,-0.034085002,0.015115037,0.009469376,-3.71E-05,-0.03553313,-0.001866214,-9.795659065,0.015115037,0.009469376,-3.71E-05,128.0699615,8.677509301,-1.195930035,-2.195281424,-0.022154441,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:58.938811,-106.2469482,-144.51091,-4.95954895,-0.034661097,-0.017852527,-2.126725778,-0.887219131,-2.223305941,-0.03256429,0.019247049,0.011943422,-2.83E-05,-0.035790592,-0.001832053,-9.792888641,0.019247049,0.011943422,-2.83E-05,127.9405518,8.678054965,-1.206417202,-2.189540679,-0.021659885,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:59.050938,-106.3393021,-144.7373657,-4.962759018,-0.032945964,-0.016575474,-2.126771421,-0.923244655,-2.216846228,-0.030382024,0.021965021,0.013224417,-2.05E-05,-0.03617242,-0.001699574,-9.791702271,0.021965021,0.013224417,-2.05E-05,128.1333466,8.678054965,-1.220442847,-2.181760019,-0.021035097,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:59.159813,-106.4123383,-144.9100952,-4.965063095,-0.03156909,-0.015558214,-2.126805228,-0.949259818,-2.211784363,-0.028731855,0.021973455,0.013255036,-1.64E-05,-0.03646557,-0.001589671,-9.792379379,0.021973455,0.013255036,-1.64E-05,128.4159241,8.678054965,-1.231023383,-2.175811808,-0.020601109,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:59.268834,-106.4844208,-145.0757904,-4.967162609,-0.030274579,-0.014594069,-2.126836418,-0.973041058,-2.206801176,-0.027276093,0.021703988,0.012844361,-1.35E-05,-0.036738396,-0.001463152,-9.793511391,0.021703988,0.012844361,-1.35E-05,128.0884399,8.69516032,-1.241116779,-2.170073799,-0.020220012,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:59.379012,-106.555275,-145.2345123,-4.969079494,-0.02906291,-0.013704789,-2.126863387,-0.994754195,-2.201920748,-0.026005384,0.021678817,0.012219504,-1.14E-05,-0.036986962,-0.001362327,-9.794734955,0.021678817,0.012219504,-1.14E-05,128.619278,8.737081591,-1.25076101,-2.164532609,-0.0198867,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:59.486274,-106.6367798,-145.4126587,-4.971133232,-0.027711427,-0.012760431,-2.126891678,-1.017927766,-2.196329117,-0.024727222,0.019466037,0.011384819,-9.52E-06,-0.0372473,-0.00120135,-9.795903206,0.019466037,0.011384819,-9.52E-06,128.3472595,8.737081591,-1.261627937,-2.158219843,-0.019546332,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:59.597822,-106.7420197,-145.6363525,-4.973581791,-0.026113636,-0.011669484,-2.126921541,-1.045318842,-2.189169645,-0.023321446,0.018808711,0.010231608,-7.69E-06,-0.037546575,-0.00105698,-9.797195435,0.018808711,0.010231608,-7.69E-06,128.5479736,8.737081591,-1.27540526,-2.150110248,-0.019166268,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:59.707832,-106.8179474,-145.7937927,-4.975228786,-0.025167632,-0.010971097,-2.126940209,-1.06351459,-2.18406415,-0.022462444,0.018370643,0.009425674,-6.52E-06,-0.037744865,-0.000975609,-9.798828125,0.017745078,0.009395194,-6.49E-06,128.5162811,8.757088593,-1.28526314,-2.144234222,-0.018927784,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:59.822976,-106.885437,-145.9312592,-4.976622581,-0.024457301,-0.010405319,-2.126954496,-1.078771949,-2.179538727,-0.021805286,0.016097289,0.008701469,-5.60E-06,-0.037892774,-0.000855854,-9.799959183,0.016097289,0.008701469,-5.60E-06,128.6166382,8.757088593,-1.294043559,-2.138948388,-0.018736586,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:00:59.943482,-106.9735794,-146.1075592,-4.978358746,-0.023512419,-0.009735766,-2.126970762,-1.097593665,-2.173621178,-0.021073617,0.014636897,0.007932357,-4.69E-06,-0.038071483,-0.000771742,-9.800553322,0.014636897,0.007932357,-4.69E-06,128.1307068,8.795118508,-1.305620378,-2.131903558,-0.018510798,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:01:00.053060,-107.0732727,-146.3028717,-4.980223656,-0.022614159,-0.009064384,-2.126986657,-1.117501855,-2.166956186,-0.020366607,0.011906441,0.007083226,-3.83E-06,-0.038251176,-0.000623368,-9.801276207,0.011906441,0.007083226,-3.83E-06,128.5083618,8.795118508,-1.31898818,-2.12366097,-0.018282936,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:01:00.161967,-107.1747284,-146.4976196,-4.982030869,-0.021900353,-0.008462734,-2.127001057,-1.136500716,-2.160178661,-0.019782905,0.009921828,0.006327778,-3.07E-06,-0.038410038,-0.000511885,-9.802189827,0.009921828,0.006327778,-3.07E-06,128.2997284,8.825315985,-1.333115167,-2.114823215,-0.018075481,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:01:00.270185,-107.2605438,-146.6594391,-4.98349905,-0.021478201,-0.008007944,-2.127010154,-1.151743054,-2.154431105,-0.019388966,0.011177896,0.005773144,-2.47E-06,-0.038527653,-0.000517146,-9.80358696,0.011177896,0.005773144,-2.47E-06,128.0726013,8.825315985,-1.345671374,-2.106857282,-0.017914999,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:01:00.378280,-107.3439789,-146.8143768,-4.984883785,-0.021206408,-0.007606145,-2.127018434,-1.166002035,-2.148782015,-0.019088103,0.009903839,0.005294487,-1.97E-06,-0.038629144,-0.000447718,-9.804371834,0.009903839,0.005294487,-1.97E-06,128.2469025,8.838653975,-1.358605727,-2.09854113,-0.017765226,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T14:01:01.826899,-108.2202148,-148.3607178,-5.246791363,-0.004341191,0.114237259,-2.130537481,-0.387546122,-0.673841894,-0.10154736,0.006205283,-0.156827167,1.29E-05,-0.008522995,-0.000178635,-9.56834507,0.006205283,-0.156827167,1.29E-05,129.0101318,10.71851433,-1.707030486,1.490569278,-0.005644193,0.906490526,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:01.935920,-108.2470169,-148.4063873,-5.255072594,-0.087806454,0.116857708,-2.130761885,-0.366674662,-0.581364155,-0.173364028,-0.619587123,-0.009283804,0.000869021,-0.00346148,0.022586465,-12.58492088,-0.619587123,-0.009283804,0.000869021,128.7222748,10.71851433,-1.705874183,1.492126087,-0.005338663,0.906551752,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:02.046883,-108.2743454,-148.4432831,-5.273693562,-0.148998627,0.116826621,-2.130692718,-0.40078488,-0.439062357,-0.337088436,-0.637367249,-0.034055553,0.000672804,-0.003716469,0.022283792,-11.90416718,-0.637367249,-0.034055553,0.000672804,128.5321198,10.54431136,-1.704865345,1.493483612,-0.004652721,0.906605166,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:02.152974,-108.3054733,-148.4694519,-5.301907063,-0.183959177,0.11350872,-2.130077624,-0.466927767,-0.287368715,-0.434667975,-0.358803213,-0.06618195,0.000372602,-0.004043221,0.012094855,-10.90640545,-0.358803213,-0.06618195,0.000372602,128.8384705,9.96879485,-1.703995224,1.494653834,-0.003613926,0.906651233,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:02.262287,-108.3570404,-148.4878998,-5.347296238,-0.201923393,0.105656773,-2.128487612,-0.576562524,-0.087943166,-0.466461986,-0.061250526,-0.093573458,0.000138857,-0.003983021,0.002738416,-9.957779884,-0.061250526,-0.093573458,0.000138857,128.7988586,9.96879485,-1.702991016,1.496002412,-0.001942573,0.906704396,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:02.372355,-108.4075012,-148.4888458,-5.384173393,-0.20178749,0.097837526,-2.126863435,-0.66933924,0.062491484,-0.438844502,0.053407177,-0.102998063,0.000100875,-0.003700495,0.000266492,-9.528148651,0.056797139,-0.103160962,0.000101242,128.4344025,9.96879485,-1.702308237,1.496917293,-0.000583686,0.906740541,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:02.480310,-108.4586258,-148.4798737,-5.414272308,-0.195267396,0.090509231,-2.125371418,-0.750214875,0.186646029,-0.395378202,0.11729002,-0.104880087,0.000131244,-0.003418207,-0.000312507,-9.35605526,0.11933732,-0.104881488,0.000133221,128.7962189,9.796181531,-1.701790475,1.497609634,0.000526723,0.90676795,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:02.590616,-108.517952,-148.461319,-5.441988945,-0.184808325,0.082871359,-2.123882708,-0.831231117,0.306856066,-0.343238175,0.15425086,-0.102792703,0.00018674,-0.003140688,0.000128627,-9.294085503,0.15425086,-0.102792703,0.00018674,128.6509705,9.698519647,-1.701332412,1.498221002,0.001550953,0.906792197,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:02.697130,-108.5859299,-148.4328003,-5.466624737,-0.171865807,0.075183933,-2.122474156,-0.911000013,0.422378093,-0.288911909,0.17214568,-0.097888663,0.000243398,-0.002862096,0.001339376,-9.298171043,0.17214568,-0.097888663,0.000243398,128.566452,9.698519647,-1.700934919,1.498750607,0.002463532,0.906813238,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:02.806051,-108.6838455,-148.3826141,-5.492715836,-0.153829603,0.065779141,-2.120895033,-1.007454634,0.559404552,-0.224408254,0.176644772,-0.089262046,0.000294505,-0.002509475,0.003608346,-9.358358383,0.176644772,-0.089262046,0.000294505,128.8754425,9.698519647,-1.700522446,1.49929922,0.00343379,0.906835071,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:02.915416,-108.7618561,-148.3371887,-5.507969379,-0.140670704,0.059433761,-2.119928543,-1.072326779,0.650371432,-0.183358505,0.171867535,-0.082307406,0.000311492,-0.0023278,0.005551517,-9.411595345,0.171867535,-0.082307406,0.000311492,128.5902252,9.689911448,-1.700289671,1.499608349,0.004004032,0.906847392,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:03.023588,-108.8445587,-148.2852325,-5.520368099,-0.128039929,0.053593486,-2.119113823,-1.132033706,0.733475268,-0.148272604,0.163285762,-0.075303763,0.000313009,-0.002135992,0.007674366,-9.47265625,0.162888288,-0.075027451,0.000312801,128.6113586,9.689911448,-1.700109967,1.499846704,0.00447029,0.906856903,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T14:01:03.133435,-108.9279861,-148.2297516,-5.529990673,-0.116609314,0.048458791,-2.118459225,-1.184577227,0.806230664,-0.119856089,0.153096393,-0.06877239,0.0003031,-0.001968324,0.009568512,-9.521993637,0.153096393,-0.06877239,0.0003031,128.9282684,0.151743452,-1.699983027,1.500014838,0.004834841,0.906863622,1,0.3,0,0,applied,clear_constant_wind,1.225,0
